lead_id,created_date,industry,company_size,enquiry_type,response_time_hours,number_of_rfqs,converted,data_source,created_month,fast_response
L008886,2025-09-08,Manufacturing,51-200,Product enquiry,7.17,2,0,synthetic_demo,2025-09,0
L005738,2025-09-08,Technology,201-1000,Product enquiry,9.63,4,0,synthetic_demo,2025-09,0
L008174,2025-09-08,Healthcare,51-200,Product enquiry,5.2,2,0,synthetic_demo,2025-09,1
L001422,2025-09-08,Retail,201-1000,Price quote,4.93,1,0,synthetic_demo,2025-09,1
L005570,2025-09-08,Construction,201-1000,Supplier request,10.66,3,0,synthetic_demo,2025-09,0
L008539,2025-09-09,Manufacturing,51-200,Supplier request,6.85,2,0,synthetic_demo,2025-09,0
L007190,2025-09-09,Technology,51-200,Supplier request,9.08,3,0,synthetic_demo,2025-09,0
L006975,2025-09-09,Healthcare,51-200,Product enquiry,4.18,4,1,synthetic_demo,2025-09,1
L003703,2025-09-09,Healthcare,51-200,Supplier request,39.28,2,0,synthetic_demo,2025-09,0
L008055,2025-09-09,Construction,201-1000,Product enquiry,3.59,2,0,synthetic_demo,2025-09,1
L000678,2025-09-09,Healthcare,201-1000,Price quote,20.13,3,0,synthetic_demo,2025-09,0
L006390,2025-09-09,Manufacturing,201-1000,Product enquiry,5.16,1,1,synthetic_demo,2025-09,1
L000364,2025-09-09,Manufacturing,201-1000,Product enquiry,10.83,3,0,synthetic_demo,2025-09,0
L004080,2025-09-09,Retail,1-50,Price quote,17.77,4,0,synthetic_demo,2025-09,0
L004490,2025-09-09,Healthcare,51-200,Price quote,31.16,1,0,synthetic_demo,2025-09,0
L010051,2025-09-09,Manufacturing,201-1000,Price quote,3.35,1,1,synthetic_demo,2025-09,1
L008592,2025-09-09,Manufacturing,51-200,Bulk order,18.66,1,0,synthetic_demo,2025-09,0
L001613,2025-09-09,Technology,51-200,Price quote,9.39,1,0,synthetic_demo,2025-09,0
L001496,2025-09-09,Healthcare,51-200,Product enquiry,5.86,2,0,synthetic_demo,2025-09,1
L003951,2025-09-09,Retail,51-200,Bulk order,16.62,4,0,synthetic_demo,2025-09,0
L006673,2025-09-09,Healthcare,1-50,Price quote,9.65,3,0,synthetic_demo,2025-09,0
L003247,2025-09-09,Retail,201-1000,Product enquiry,14.59,2,0,synthetic_demo,2025-09,0
L011769,2025-09-09,Manufacturing,51-200,Product enquiry,18.8,3,0,synthetic_demo,2025-09,0
L003384,2025-09-09,Healthcare,201-1000,Price quote,5.84,2,0,synthetic_demo,2025-09,1
L011644,2025-09-09,Healthcare,1-50,Product enquiry,12.87,4,1,synthetic_demo,2025-09,0
L009991,2025-09-09,Retail,1-50,Supplier request,9.63,1,1,synthetic_demo,2025-09,0
L006090,2025-09-09,Technology,51-200,Bulk order,6.35,2,0,synthetic_demo,2025-09,0
L001195,2025-09-09,Construction,51-200,Price quote,11.42,3,0,synthetic_demo,2025-09,0
L001192,2025-09-09,Retail,1001+,Product enquiry,6.87,1,0,synthetic_demo,2025-09,0
L003987,2025-09-09,Manufacturing,201-1000,Supplier request,6.98,3,1,synthetic_demo,2025-09,0
L011648,2025-09-09,Retail,1001+,Bulk order,15.87,3,0,synthetic_demo,2025-09,0
L009617,2025-09-10,Manufacturing,1-50,Product enquiry,10.15,0,0,synthetic_demo,2025-09,0
L004303,2025-09-10,Construction,51-200,Bulk order,2.99,2,1,synthetic_demo,2025-09,1
L007401,2025-09-10,Healthcare,201-1000,Price quote,10.94,2,0,synthetic_demo,2025-09,0
L011145,2025-09-10,Manufacturing,201-1000,Bulk order,5.05,3,1,synthetic_demo,2025-09,1
L002034,2025-09-10,Retail,51-200,Supplier request,9.09,3,0,synthetic_demo,2025-09,0
L003706,2025-09-10,Manufacturing,1-50,Bulk order,17.27,3,0,synthetic_demo,2025-09,0
L011438,2025-09-10,Manufacturing,51-200,Product enquiry,15.0,4,0,synthetic_demo,2025-09,0
L006461,2025-09-10,Manufacturing,1-50,Price quote,19.0,2,0,synthetic_demo,2025-09,0
L003373,2025-09-10,Construction,1001+,Supplier request,14.26,2,0,synthetic_demo,2025-09,0
L008303,2025-09-10,Manufacturing,51-200,Product enquiry,7.52,1,1,synthetic_demo,2025-09,0
L010490,2025-09-10,Healthcare,201-1000,Bulk order,14.9,1,0,synthetic_demo,2025-09,0
L008449,2025-09-10,Manufacturing,201-1000,Supplier request,8.5,3,0,synthetic_demo,2025-09,0
L000461,2025-09-10,Healthcare,201-1000,Supplier request,10.98,2,0,synthetic_demo,2025-09,0
L010615,2025-09-10,Healthcare,201-1000,Bulk order,6.39,2,1,synthetic_demo,2025-09,0
L011234,2025-09-10,Technology,51-200,Product enquiry,13.52,2,0,synthetic_demo,2025-09,0
L001140,2025-09-10,Technology,201-1000,Price quote,8.94,2,0,synthetic_demo,2025-09,0
L007185,2025-09-10,Manufacturing,1001+,Price quote,3.02,3,1,synthetic_demo,2025-09,1
L007267,2025-09-10,Retail,1001+,Bulk order,18.37,2,0,synthetic_demo,2025-09,0
L004868,2025-09-10,Manufacturing,51-200,Bulk order,10.21,4,0,synthetic_demo,2025-09,0
L000067,2025-09-10,Healthcare,1-50,Supplier request,5.42,0,0,synthetic_demo,2025-09,1
L011747,2025-09-10,Retail,51-200,Bulk order,7.54,4,0,synthetic_demo,2025-09,0
L000580,2025-09-10,Retail,51-200,Price quote,4.82,3,1,synthetic_demo,2025-09,1
L002110,2025-09-10,Manufacturing,201-1000,Product enquiry,3.26,2,0,synthetic_demo,2025-09,1
L010487,2025-09-10,Manufacturing,1-50,Bulk order,6.26,2,0,synthetic_demo,2025-09,0
L000428,2025-09-10,Technology,1001+,Bulk order,12.1,2,0,synthetic_demo,2025-09,0
L007884,2025-09-10,Technology,51-200,Product enquiry,0.35,1,0,synthetic_demo,2025-09,1
L000184,2025-09-10,Retail,201-1000,Price quote,20.67,7,0,synthetic_demo,2025-09,0
L010287,2025-09-10,Construction,201-1000,Price quote,21.77,0,0,synthetic_demo,2025-09,0
L000913,2025-09-10,Construction,1-50,Bulk order,6.08,0,1,synthetic_demo,2025-09,0
L002551,2025-09-10,Healthcare,1-50,Bulk order,10.05,1,0,synthetic_demo,2025-09,0
L005795,2025-09-10,Technology,201-1000,Bulk order,2.52,3,1,synthetic_demo,2025-09,1
L000811,2025-09-10,Manufacturing,201-1000,Price quote,8.23,1,0,synthetic_demo,2025-09,0
L005665,2025-09-10,Manufacturing,1-50,Price quote,17.11,0,0,synthetic_demo,2025-09,0
L011067,2025-09-10,Construction,51-200,Price quote,1.88,4,1,synthetic_demo,2025-09,1
L000964,2025-09-10,Manufacturing,201-1000,Bulk order,3.96,2,1,synthetic_demo,2025-09,1
L009057,2025-09-10,Healthcare,201-1000,Price quote,1.28,1,0,synthetic_demo,2025-09,1
L011454,2025-09-10,Manufacturing,201-1000,Price quote,15.74,2,0,synthetic_demo,2025-09,0
L006524,2025-09-10,Manufacturing,1-50,Price quote,15.0,2,0,synthetic_demo,2025-09,0
L007655,2025-09-11,Manufacturing,51-200,Price quote,9.73,2,0,synthetic_demo,2025-09,0
L003831,2025-09-11,Retail,201-1000,Price quote,10.71,5,0,synthetic_demo,2025-09,0
L009338,2025-09-11,Healthcare,51-200,Price quote,22.5,0,0,synthetic_demo,2025-09,0
L010696,2025-09-11,Manufacturing,51-200,Supplier request,0.86,2,0,synthetic_demo,2025-09,1
L000034,2025-09-11,Retail,1-50,Bulk order,24.31,1,0,synthetic_demo,2025-09,0
L008494,2025-09-11,Construction,1001+,Product enquiry,5.75,4,0,synthetic_demo,2025-09,1
L006070,2025-09-11,Manufacturing,1-50,Bulk order,5.08,0,0,synthetic_demo,2025-09,1
L003778,2025-09-11,Manufacturing,1001+,Product enquiry,44.52,3,0,synthetic_demo,2025-09,0
L011489,2025-09-11,Manufacturing,51-200,Product enquiry,12.8,3,1,synthetic_demo,2025-09,0
L008061,2025-09-11,Healthcare,201-1000,Supplier request,13.07,1,1,synthetic_demo,2025-09,0
L010092,2025-09-11,Manufacturing,1001+,Supplier request,1.82,2,1,synthetic_demo,2025-09,1
L005370,2025-09-11,Retail,1-50,Product enquiry,18.79,1,0,synthetic_demo,2025-09,0
L010430,2025-09-11,Healthcare,201-1000,Product enquiry,3.89,3,0,synthetic_demo,2025-09,1
L005462,2025-09-11,Manufacturing,1-50,Price quote,11.13,1,0,synthetic_demo,2025-09,0
L003924,2025-09-11,Construction,51-200,Price quote,6.33,3,0,synthetic_demo,2025-09,0
L005867,2025-09-11,Technology,1-50,Bulk order,6.47,2,0,synthetic_demo,2025-09,0
L005162,2025-09-11,Construction,201-1000,Price quote,13.05,2,0,synthetic_demo,2025-09,0
L001971,2025-09-11,Retail,201-1000,Product enquiry,6.43,1,0,synthetic_demo,2025-09,0
L007548,2025-09-11,Manufacturing,51-200,Bulk order,13.45,7,0,synthetic_demo,2025-09,0
L000700,2025-09-11,Retail,51-200,Price quote,3.05,1,0,synthetic_demo,2025-09,1
L008973,2025-09-11,Technology,51-200,Product enquiry,4.95,2,0,synthetic_demo,2025-09,1
L010774,2025-09-11,Healthcare,1-50,Price quote,15.06,1,0,synthetic_demo,2025-09,0
L008783,2025-09-11,Construction,1001+,Price quote,4.5,1,0,synthetic_demo,2025-09,1
L009559,2025-09-11,Healthcare,201-1000,Bulk order,4.25,1,1,synthetic_demo,2025-09,1
L008576,2025-09-11,Healthcare,1-50,Supplier request,12.03,3,0,synthetic_demo,2025-09,0
L008773,2025-09-11,Technology,201-1000,Supplier request,5.2,1,0,synthetic_demo,2025-09,1
L001303,2025-09-11,Technology,1001+,Supplier request,4.18,1,0,synthetic_demo,2025-09,1
L007407,2025-09-11,Construction,201-1000,Bulk order,4.26,0,0,synthetic_demo,2025-09,1
L010156,2025-09-11,Retail,1-50,Price quote,2.24,0,0,synthetic_demo,2025-09,1
L004036,2025-09-11,Retail,201-1000,Product enquiry,11.48,0,0,synthetic_demo,2025-09,0
L002416,2025-09-11,Manufacturing,51-200,Price quote,17.86,4,0,synthetic_demo,2025-09,0
L004716,2025-09-11,Manufacturing,1-50,Product enquiry,20.27,5,1,synthetic_demo,2025-09,0
L005453,2025-09-12,Technology,1001+,Supplier request,18.25,3,1,synthetic_demo,2025-09,0
L005250,2025-09-12,Technology,201-1000,Product enquiry,6.23,1,0,synthetic_demo,2025-09,0
L003519,2025-09-12,Healthcare,1-50,Price quote,3.38,2,1,synthetic_demo,2025-09,1
L008947,2025-09-12,Manufacturing,51-200,Price quote,2.34,2,0,synthetic_demo,2025-09,1
L000806,2025-09-12,Manufacturing,1-50,Price quote,9.26,4,0,synthetic_demo,2025-09,0
L009374,2025-09-12,Construction,1-50,Bulk order,1.74,1,0,synthetic_demo,2025-09,1
L000406,2025-09-12,Construction,201-1000,Product enquiry,12.5,0,0,synthetic_demo,2025-09,0
L000565,2025-09-12,Healthcare,51-200,Supplier request,14.26,1,0,synthetic_demo,2025-09,0
L009272,2025-09-12,Technology,1001+,Price quote,13.6,5,1,synthetic_demo,2025-09,0
L002668,2025-09-12,Manufacturing,201-1000,Price quote,7.77,3,0,synthetic_demo,2025-09,0
L008764,2025-09-12,Technology,1001+,Product enquiry,13.67,2,0,synthetic_demo,2025-09,0
L007246,2025-09-12,Construction,1-50,Price quote,23.35,4,0,synthetic_demo,2025-09,0
L008414,2025-09-12,Retail,1001+,Supplier request,7.39,3,0,synthetic_demo,2025-09,0
L008817,2025-09-12,Construction,201-1000,Bulk order,5.11,0,0,synthetic_demo,2025-09,1
L003108,2025-09-12,Healthcare,1-50,Product enquiry,9.82,2,0,synthetic_demo,2025-09,0
L009063,2025-09-12,Retail,51-200,Bulk order,4.65,1,0,synthetic_demo,2025-09,1
L006195,2025-09-12,Manufacturing,1-50,Product enquiry,2.84,1,0,synthetic_demo,2025-09,1
L004813,2025-09-12,Healthcare,201-1000,Product enquiry,9.44,3,0,synthetic_demo,2025-09,0
L004045,2025-09-12,Retail,201-1000,Product enquiry,14.3,1,0,synthetic_demo,2025-09,0
L003777,2025-09-12,Technology,1-50,Price quote,16.36,0,0,synthetic_demo,2025-09,0
L007332,2025-09-12,Construction,201-1000,Price quote,7.19,2,0,synthetic_demo,2025-09,0
L000380,2025-09-12,Technology,1-50,Bulk order,5.76,1,1,synthetic_demo,2025-09,1
L000138,2025-09-12,Retail,201-1000,Price quote,11.65,2,0,synthetic_demo,2025-09,0
L000160,2025-09-12,Technology,1001+,Price quote,9.22,4,0,synthetic_demo,2025-09,0
L010098,2025-09-12,Construction,1001+,Price quote,6.3,1,1,synthetic_demo,2025-09,0
L003846,2025-09-12,Healthcare,51-200,Price quote,6.52,2,0,synthetic_demo,2025-09,0
L008823,2025-09-12,Healthcare,201-1000,Bulk order,12.54,0,0,synthetic_demo,2025-09,0
L007662,2025-09-12,Construction,1001+,Price quote,19.69,2,0,synthetic_demo,2025-09,0
L006541,2025-09-12,Construction,201-1000,Supplier request,11.48,2,0,synthetic_demo,2025-09,0
L001339,2025-09-12,Construction,201-1000,Price quote,2.43,2,0,synthetic_demo,2025-09,1
L010787,2025-09-12,Technology,51-200,Supplier request,4.51,4,0,synthetic_demo,2025-09,1
L006127,2025-09-13,Manufacturing,51-200,Product enquiry,24.82,1,0,synthetic_demo,2025-09,0
L002556,2025-09-13,Technology,201-1000,Supplier request,4.02,3,1,synthetic_demo,2025-09,1
L007341,2025-09-13,Healthcare,201-1000,Supplier request,27.4,2,0,synthetic_demo,2025-09,0
L001278,2025-09-13,Manufacturing,1001+,Price quote,15.4,3,0,synthetic_demo,2025-09,0
L010985,2025-09-13,Technology,1001+,Price quote,12.29,1,0,synthetic_demo,2025-09,0
L010984,2025-09-13,Manufacturing,201-1000,Product enquiry,7.07,0,0,synthetic_demo,2025-09,0
L009867,2025-09-13,Manufacturing,201-1000,Product enquiry,46.69,3,1,synthetic_demo,2025-09,0
L006119,2025-09-13,Construction,51-200,Product enquiry,7.4,6,1,synthetic_demo,2025-09,0
L004251,2025-09-13,Retail,1-50,Product enquiry,38.05,3,0,synthetic_demo,2025-09,0
L004227,2025-09-13,Healthcare,1001+,Price quote,14.18,2,0,synthetic_demo,2025-09,0
L011818,2025-09-13,Manufacturing,1-50,Price quote,11.58,3,0,synthetic_demo,2025-09,0
L009273,2025-09-13,Construction,201-1000,Product enquiry,15.8,6,0,synthetic_demo,2025-09,0
L002673,2025-09-13,Retail,51-200,Price quote,10.59,1,1,synthetic_demo,2025-09,0
L005898,2025-09-13,Technology,1-50,Price quote,1.73,1,0,synthetic_demo,2025-09,1
L008177,2025-09-13,Healthcare,201-1000,Price quote,2.8,1,0,synthetic_demo,2025-09,1
L011612,2025-09-13,Healthcare,1-50,Supplier request,7.8,1,0,synthetic_demo,2025-09,0
L010435,2025-09-13,Retail,51-200,Price quote,7.44,6,0,synthetic_demo,2025-09,0
L002196,2025-09-13,Technology,201-1000,Bulk order,4.42,3,0,synthetic_demo,2025-09,1
L006998,2025-09-13,Retail,51-200,Bulk order,1.48,5,1,synthetic_demo,2025-09,1
L002047,2025-09-13,Retail,1001+,Product enquiry,30.23,0,0,synthetic_demo,2025-09,0
L011158,2025-09-13,Construction,51-200,Product enquiry,9.81,2,0,synthetic_demo,2025-09,0
L010853,2025-09-13,Healthcare,51-200,Supplier request,4.04,2,0,synthetic_demo,2025-09,1
L005949,2025-09-13,Retail,1-50,Product enquiry,14.12,3,0,synthetic_demo,2025-09,0
L011156,2025-09-14,Manufacturing,201-1000,Supplier request,6.15,4,0,synthetic_demo,2025-09,0
L009204,2025-09-14,Retail,51-200,Price quote,10.91,2,0,synthetic_demo,2025-09,0
L003937,2025-09-14,Retail,1001+,Product enquiry,8.02,0,0,synthetic_demo,2025-09,0
L000249,2025-09-14,Retail,51-200,Supplier request,5.37,2,0,synthetic_demo,2025-09,1
L004915,2025-09-14,Retail,201-1000,Product enquiry,3.0,3,0,synthetic_demo,2025-09,1
L008657,2025-09-14,Manufacturing,201-1000,Price quote,5.74,2,0,synthetic_demo,2025-09,1
L000276,2025-09-14,Retail,51-200,Supplier request,7.35,0,0,synthetic_demo,2025-09,0
L005637,2025-09-14,Manufacturing,1-50,Bulk order,5.57,0,0,synthetic_demo,2025-09,1
L006102,2025-09-14,Manufacturing,201-1000,Supplier request,11.03,1,0,synthetic_demo,2025-09,0
L006180,2025-09-14,Retail,201-1000,Product enquiry,5.64,2,0,synthetic_demo,2025-09,1
L007421,2025-09-14,Manufacturing,201-1000,Product enquiry,25.8,3,0,synthetic_demo,2025-09,0
L006920,2025-09-14,Healthcare,51-200,Price quote,2.09,2,0,synthetic_demo,2025-09,1
L000692,2025-09-14,Construction,51-200,Product enquiry,5.13,1,0,synthetic_demo,2025-09,1
L001352,2025-09-14,Technology,1001+,Product enquiry,7.03,2,0,synthetic_demo,2025-09,0
L006701,2025-09-14,Manufacturing,51-200,Bulk order,21.03,2,0,synthetic_demo,2025-09,0
L002519,2025-09-14,Healthcare,1-50,Price quote,14.12,3,0,synthetic_demo,2025-09,0
L006511,2025-09-14,Technology,51-200,Bulk order,33.11,2,0,synthetic_demo,2025-09,0
L011649,2025-09-14,Retail,1-50,Price quote,20.73,0,0,synthetic_demo,2025-09,0
L005944,2025-09-14,Technology,1-50,Product enquiry,9.14,3,0,synthetic_demo,2025-09,0
L008738,2025-09-14,Retail,51-200,Bulk order,2.51,2,0,synthetic_demo,2025-09,1
L002710,2025-09-14,Healthcare,201-1000,Price quote,9.26,3,0,synthetic_demo,2025-09,0
L003900,2025-09-14,Manufacturing,51-200,Product enquiry,16.32,3,0,synthetic_demo,2025-09,0
L008772,2025-09-14,Construction,1-50,Product enquiry,7.79,3,1,synthetic_demo,2025-09,0
L004169,2025-09-14,Healthcare,1-50,Product enquiry,18.38,1,0,synthetic_demo,2025-09,0
L002136,2025-09-14,Healthcare,51-200,Product enquiry,14.42,1,1,synthetic_demo,2025-09,0
L001822,2025-09-14,Healthcare,1001+,Bulk order,10.84,3,1,synthetic_demo,2025-09,0
L007721,2025-09-14,Manufacturing,51-200,Product enquiry,13.35,3,0,synthetic_demo,2025-09,0
L006378,2025-09-14,Construction,51-200,Price quote,9.02,3,0,synthetic_demo,2025-09,0
L007175,2025-09-14,Retail,1001+,Price quote,0.63,3,0,synthetic_demo,2025-09,1
L003926,2025-09-14,Healthcare,201-1000,Product enquiry,6.56,3,1,synthetic_demo,2025-09,0
L006800,2025-09-14,Manufacturing,51-200,Price quote,1.72,4,1,synthetic_demo,2025-09,1
L011023,2025-09-14,Construction,201-1000,Bulk order,6.2,1,0,synthetic_demo,2025-09,0
L000418,2025-09-14,Technology,1-50,Product enquiry,9.08,2,0,synthetic_demo,2025-09,0
L005701,2025-09-14,Technology,201-1000,Price quote,10.77,1,0,synthetic_demo,2025-09,0
L001686,2025-09-14,Manufacturing,1-50,Bulk order,21.7,4,0,synthetic_demo,2025-09,0
L006590,2025-09-14,Healthcare,1-50,Price quote,7.93,0,0,synthetic_demo,2025-09,0
L010618,2025-09-14,Technology,51-200,Bulk order,10.59,2,0,synthetic_demo,2025-09,0
L005446,2025-09-14,Retail,51-200,Product enquiry,4.71,1,0,synthetic_demo,2025-09,1
L002996,2025-09-15,Retail,1001+,Price quote,8.92,3,0,synthetic_demo,2025-09,0
L002139,2025-09-15,Technology,1-50,Supplier request,9.66,2,0,synthetic_demo,2025-09,0
L003143,2025-09-15,Construction,1-50,Price quote,13.57,5,0,synthetic_demo,2025-09,0
L011437,2025-09-15,Retail,1-50,Supplier request,7.24,3,0,synthetic_demo,2025-09,0
L008575,2025-09-15,Construction,51-200,Product enquiry,9.36,2,0,synthetic_demo,2025-09,0
L003184,2025-09-15,Manufacturing,51-200,Price quote,12.42,3,0,synthetic_demo,2025-09,0
L007192,2025-09-15,Retail,51-200,Bulk order,16.93,2,0,synthetic_demo,2025-09,0
L006909,2025-09-15,Construction,1-50,Bulk order,15.38,1,0,synthetic_demo,2025-09,0
L000534,2025-09-15,Healthcare,51-200,Price quote,9.51,3,0,synthetic_demo,2025-09,0
L011390,2025-09-15,Retail,201-1000,Supplier request,5.67,4,0,synthetic_demo,2025-09,1
L009714,2025-09-15,Technology,51-200,Product enquiry,14.03,3,0,synthetic_demo,2025-09,0
L001093,2025-09-15,Retail,51-200,Bulk order,9.11,5,0,synthetic_demo,2025-09,0
L002943,2025-09-15,Technology,201-1000,Product enquiry,1.75,2,1,synthetic_demo,2025-09,1
L001498,2025-09-15,Healthcare,51-200,Price quote,12.9,1,0,synthetic_demo,2025-09,0
L011071,2025-09-15,Construction,201-1000,Price quote,5.36,1,0,synthetic_demo,2025-09,1
L011185,2025-09-15,Manufacturing,201-1000,Price quote,10.14,2,0,synthetic_demo,2025-09,0
L001869,2025-09-15,Healthcare,1-50,Bulk order,8.11,0,0,synthetic_demo,2025-09,0
L001152,2025-09-15,Construction,201-1000,Product enquiry,16.98,1,0,synthetic_demo,2025-09,0
L006322,2025-09-15,Retail,51-200,Price quote,11.55,2,0,synthetic_demo,2025-09,0
L008456,2025-09-15,Manufacturing,201-1000,Bulk order,4.55,1,0,synthetic_demo,2025-09,1
L004242,2025-09-15,Technology,1001+,Product enquiry,24.25,3,0,synthetic_demo,2025-09,0
L010366,2025-09-15,Manufacturing,1-50,Price quote,24.42,2,0,synthetic_demo,2025-09,0
L010496,2025-09-15,Construction,201-1000,Supplier request,13.2,2,0,synthetic_demo,2025-09,0
L010464,2025-09-15,Technology,201-1000,Price quote,7.68,2,0,synthetic_demo,2025-09,0
L004504,2025-09-15,Retail,201-1000,Price quote,12.26,3,0,synthetic_demo,2025-09,0
L010472,2025-09-15,Healthcare,1-50,Product enquiry,5.64,3,0,synthetic_demo,2025-09,1
L004143,2025-09-15,Manufacturing,1-50,Supplier request,18.12,4,0,synthetic_demo,2025-09,0
L004146,2025-09-15,Manufacturing,1-50,Price quote,8.47,3,0,synthetic_demo,2025-09,0
L000445,2025-09-15,Retail,51-200,Supplier request,14.02,0,0,synthetic_demo,2025-09,0
L004038,2025-09-15,Technology,51-200,Bulk order,10.03,1,0,synthetic_demo,2025-09,0
L010367,2025-09-15,Technology,51-200,Price quote,8.51,1,0,synthetic_demo,2025-09,0
L008315,2025-09-15,Manufacturing,1001+,Bulk order,32.78,3,0,synthetic_demo,2025-09,0
L006406,2025-09-16,Technology,201-1000,Product enquiry,17.65,3,0,synthetic_demo,2025-09,0
L009602,2025-09-16,Manufacturing,51-200,Price quote,9.05,0,0,synthetic_demo,2025-09,0
L007701,2025-09-16,Manufacturing,1-50,Product enquiry,12.09,3,0,synthetic_demo,2025-09,0
L008779,2025-09-16,Construction,51-200,Price quote,9.5,1,0,synthetic_demo,2025-09,0
L009504,2025-09-16,Manufacturing,201-1000,Price quote,29.41,4,0,synthetic_demo,2025-09,0
L004743,2025-09-16,Technology,1001+,Product enquiry,5.08,2,0,synthetic_demo,2025-09,1
L009895,2025-09-16,Healthcare,1001+,Supplier request,14.17,1,0,synthetic_demo,2025-09,0
L011536,2025-09-16,Manufacturing,201-1000,Product enquiry,19.67,0,0,synthetic_demo,2025-09,0
L006059,2025-09-16,Technology,201-1000,Product enquiry,18.32,5,1,synthetic_demo,2025-09,0
L008406,2025-09-16,Technology,1001+,Price quote,19.04,1,0,synthetic_demo,2025-09,0
L007940,2025-09-16,Healthcare,51-200,Price quote,6.74,1,0,synthetic_demo,2025-09,0
L005597,2025-09-16,Construction,1-50,Price quote,7.49,2,0,synthetic_demo,2025-09,0
L007717,2025-09-16,Healthcare,201-1000,Supplier request,13.81,3,0,synthetic_demo,2025-09,0
L011027,2025-09-16,Manufacturing,1-50,Price quote,6.36,0,1,synthetic_demo,2025-09,0
L011026,2025-09-16,Technology,1-50,Price quote,11.98,1,0,synthetic_demo,2025-09,0
L010457,2025-09-16,Healthcare,1-50,Bulk order,8.87,2,1,synthetic_demo,2025-09,0
L010250,2025-09-16,Construction,201-1000,Bulk order,15.42,0,0,synthetic_demo,2025-09,0
L010033,2025-09-16,Technology,201-1000,Bulk order,4.03,3,1,synthetic_demo,2025-09,1
L007982,2025-09-16,Construction,51-200,Price quote,8.49,2,0,synthetic_demo,2025-09,0
